2024-05-16 21:23:56 Warning: Warning (2): mysql_query() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 411]
2024-05-16 21:25:04 Warning: Warning (2): mysql_pconnect() [<a href='http://php.net/function.mysql-pconnect'>function.mysql-pconnect</a>]: Server sent charset (255) unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 375]
2024-05-16 21:25:04 Warning: Warning (2): mysql_pconnect() [<a href='http://php.net/function.mysql-pconnect'>function.mysql-pconnect</a>]: Server sent charset unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 375]
2024-05-16 21:25:04 Warning: Warning (2): mysql_select_db() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 378]
2024-05-16 21:25:04 Warning: Warning (2): mysql_get_server_info() expects parameter 1 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 390]
2024-05-16 21:25:04 Warning: Warning (2): mysql_query() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 414]
2024-05-16 21:25:08 Warning: Warning (2): mysql_pconnect() [<a href='http://php.net/function.mysql-pconnect'>function.mysql-pconnect</a>]: Server sent charset (255) unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 375]
2024-05-16 21:25:08 Warning: Warning (2): mysql_pconnect() [<a href='http://php.net/function.mysql-pconnect'>function.mysql-pconnect</a>]: Server sent charset unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 375]
2024-05-16 21:25:08 Warning: Warning (2): mysql_select_db() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 378]
2024-05-16 21:25:08 Warning: Warning (2): mysql_get_server_info() expects parameter 1 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 390]
2024-05-16 21:25:08 Warning: Warning (2): mysql_query() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 414]
2024-05-16 21:25:09 Warning: Warning (2): mysql_pconnect() [<a href='http://php.net/function.mysql-pconnect'>function.mysql-pconnect</a>]: Server sent charset (255) unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 375]
2024-05-16 21:25:09 Warning: Warning (2): mysql_pconnect() [<a href='http://php.net/function.mysql-pconnect'>function.mysql-pconnect</a>]: Server sent charset unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 375]
2024-05-16 21:25:09 Warning: Warning (2): mysql_select_db() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 378]
2024-05-16 21:25:09 Warning: Warning (2): mysql_get_server_info() expects parameter 1 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 390]
2024-05-16 21:25:09 Warning: Warning (2): mysql_query() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 414]
2024-05-16 21:25:09 Warning: Warning (2): mysql_pconnect() [<a href='http://php.net/function.mysql-pconnect'>function.mysql-pconnect</a>]: Server sent charset (255) unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 375]
2024-05-16 21:25:09 Warning: Warning (2): mysql_pconnect() [<a href='http://php.net/function.mysql-pconnect'>function.mysql-pconnect</a>]: Server sent charset unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 375]
2024-05-16 21:25:09 Warning: Warning (2): mysql_select_db() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 378]
2024-05-16 21:25:09 Warning: Warning (2): mysql_get_server_info() expects parameter 1 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 390]
2024-05-16 21:25:09 Warning: Warning (2): mysql_query() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 414]
2024-05-16 21:25:35 Warning: Warning (2): mysql_pconnect() [<a href='http://php.net/function.mysql-pconnect'>function.mysql-pconnect</a>]: Server sent charset (255) unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 375]
2024-05-16 21:25:35 Warning: Warning (2): mysql_pconnect() [<a href='http://php.net/function.mysql-pconnect'>function.mysql-pconnect</a>]: Server sent charset unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 375]
2024-05-16 21:25:35 Warning: Warning (2): mysql_select_db() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 378]
2024-05-16 21:25:35 Warning: Warning (2): mysql_get_server_info() expects parameter 1 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 390]
2024-05-16 21:25:35 Warning: Warning (2): mysql_query() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 414]
2024-05-16 21:25:48 Warning: Warning (2): mysql_pconnect() [<a href='http://php.net/function.mysql-pconnect'>function.mysql-pconnect</a>]: Server sent charset (255) unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 375]
2024-05-16 21:25:48 Warning: Warning (2): mysql_pconnect() [<a href='http://php.net/function.mysql-pconnect'>function.mysql-pconnect</a>]: Server sent charset unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 375]
2024-05-16 21:25:48 Warning: Warning (2): mysql_select_db() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 378]
2024-05-16 21:25:48 Warning: Warning (2): mysql_get_server_info() expects parameter 1 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 390]
2024-05-16 21:25:48 Warning: Warning (2): mysql_query() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 414]
2024-05-16 21:26:15 Warning: Warning (2): mysql_pconnect() [<a href='http://php.net/function.mysql-pconnect'>function.mysql-pconnect</a>]: Server sent charset (255) unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 375]
2024-05-16 21:26:15 Warning: Warning (2): mysql_pconnect() [<a href='http://php.net/function.mysql-pconnect'>function.mysql-pconnect</a>]: Server sent charset unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 375]
2024-05-16 21:26:15 Warning: Warning (2): mysql_select_db() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 378]
2024-05-16 21:26:15 Warning: Warning (2): mysql_get_server_info() expects parameter 1 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 390]
2024-05-16 21:26:15 Warning: Warning (2): mysql_query() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 414]
2024-05-16 21:27:34 Warning: Warning (2): mysql_connect() [<a href='http://php.net/function.mysql-connect'>function.mysql-connect</a>]: Server sent charset (255) unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 373]
2024-05-16 21:27:34 Warning: Warning (2): mysql_connect() [<a href='http://php.net/function.mysql-connect'>function.mysql-connect</a>]: Server sent charset unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 373]
2024-05-16 21:27:34 Warning: Warning (2): mysql_select_db() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 378]
2024-05-16 21:27:34 Warning: Warning (2): mysql_get_server_info() expects parameter 1 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 390]
2024-05-16 21:27:34 Warning: Warning (2): mysql_query() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 414]
2024-05-16 21:28:02 Warning: Warning (2): mysql_connect() [<a href='http://php.net/function.mysql-connect'>function.mysql-connect</a>]: No such file or directory in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 373]
2024-05-16 21:28:02 Warning: Warning (2): mysql_select_db() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 378]
2024-05-16 21:28:02 Warning: Warning (2): mysql_get_server_info() expects parameter 1 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 390]
2024-05-16 21:28:02 Warning: Warning (2): mysql_query() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 414]
2024-05-16 21:29:44 Warning: Warning (2): mysql_connect() [<a href='http://php.net/function.mysql-connect'>function.mysql-connect</a>]: Connection refused in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 373]
2024-05-16 21:29:44 Warning: Warning (2): mysql_select_db() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 378]
2024-05-16 21:29:44 Warning: Warning (2): mysql_get_server_info() expects parameter 1 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 390]
2024-05-16 21:29:44 Warning: Warning (2): mysql_query() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 414]
2024-05-16 21:31:11 Warning: Warning (2): mysql_connect() [<a href='http://php.net/function.mysql-connect'>function.mysql-connect</a>]: Server sent charset (255) unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 373]
2024-05-16 21:31:11 Warning: Warning (2): mysql_connect() [<a href='http://php.net/function.mysql-connect'>function.mysql-connect</a>]: Server sent charset unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 373]
2024-05-16 21:31:11 Warning: Warning (2): mysql_select_db() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 378]
2024-05-16 21:31:11 Warning: Warning (2): mysql_get_server_info() expects parameter 1 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 390]
2024-05-16 21:31:11 Warning: Warning (2): mysql_query() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 414]
2024-05-16 21:35:44 Warning: Warning (2): mysql_connect() [<a href='http://php.net/function.mysql-connect'>function.mysql-connect</a>]: Server sent charset (255) unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 373]
2024-05-16 21:35:44 Warning: Warning (2): mysql_connect() [<a href='http://php.net/function.mysql-connect'>function.mysql-connect</a>]: Server sent charset unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 373]
2024-05-16 21:35:44 Warning: Warning (2): mysql_select_db() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 378]
2024-05-16 21:35:44 Warning: Warning (2): mysql_query() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 414]
2024-05-16 21:35:44 Warning: Warning (2): mysql_get_server_info() expects parameter 1 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 390]
2024-05-16 21:37:35 Warning: Warning (2): mysql_connect() [<a href='http://php.net/function.mysql-connect'>function.mysql-connect</a>]: php_network_getaddresses: getaddrinfo failed: Name or service not known in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 373]
2024-05-16 21:37:35 Warning: Warning (2): mysql_select_db() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 378]
2024-05-16 21:37:35 Warning: Warning (2): mysql_query() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 414]
2024-05-16 21:37:35 Warning: Warning (2): mysql_get_server_info() expects parameter 1 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 390]
2024-05-16 21:38:41 Warning: Warning (2): mysql_connect() [<a href='http://php.net/function.mysql-connect'>function.mysql-connect</a>]: Server sent charset (255) unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 373]
2024-05-16 21:38:41 Warning: Warning (2): mysql_connect() [<a href='http://php.net/function.mysql-connect'>function.mysql-connect</a>]: Server sent charset unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 373]
2024-05-16 21:38:41 Warning: Warning (2): mysql_select_db() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 378]
2024-05-16 21:38:41 Warning: Warning (2): mysql_query() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 414]
2024-05-16 21:38:41 Warning: Warning (2): mysql_get_server_info() expects parameter 1 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 390]
2024-05-16 21:38:44 Warning: Warning (2): mysql_connect() [<a href='http://php.net/function.mysql-connect'>function.mysql-connect</a>]: Server sent charset (255) unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 373]
2024-05-16 21:38:44 Warning: Warning (2): mysql_connect() [<a href='http://php.net/function.mysql-connect'>function.mysql-connect</a>]: Server sent charset unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 373]
2024-05-16 21:38:44 Warning: Warning (2): mysql_select_db() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 378]
2024-05-16 21:38:44 Warning: Warning (2): mysql_query() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 414]
2024-05-16 21:38:44 Warning: Warning (2): mysql_get_server_info() expects parameter 1 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 390]
2024-05-16 21:39:24 Warning: Warning (2): mysql_connect() [<a href='http://php.net/function.mysql-connect'>function.mysql-connect</a>]: Server sent charset (255) unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 373]
2024-05-16 21:39:24 Warning: Warning (2): mysql_connect() [<a href='http://php.net/function.mysql-connect'>function.mysql-connect</a>]: Server sent charset unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 373]
2024-05-16 21:39:24 Warning: Warning (2): mysql_select_db() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 378]
2024-05-16 21:39:24 Warning: Warning (2): mysql_query() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 414]
2024-05-16 21:39:24 Warning: Warning (2): mysql_get_server_info() expects parameter 1 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 390]
2024-05-16 21:39:51 Warning: Warning (2): mysql_connect() [<a href='http://php.net/function.mysql-connect'>function.mysql-connect</a>]: php_network_getaddresses: getaddrinfo failed: Name or service not known in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 373]
2024-05-16 21:39:51 Warning: Warning (2): mysql_select_db() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 378]
2024-05-16 21:39:51 Warning: Warning (2): mysql_query() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 414]
2024-05-16 21:39:51 Warning: Warning (2): mysql_get_server_info() expects parameter 1 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 390]
2024-05-16 21:40:00 Warning: Warning (2): mysql_pconnect() [<a href='http://php.net/function.mysql-pconnect'>function.mysql-pconnect</a>]: php_network_getaddresses: getaddrinfo failed: Name or service not known in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 375]
2024-05-16 21:40:00 Warning: Warning (2): mysql_select_db() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 378]
2024-05-16 21:40:00 Warning: Warning (2): mysql_query() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 414]
2024-05-16 21:40:00 Warning: Warning (2): mysql_get_server_info() expects parameter 1 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 390]
2024-05-16 21:40:01 Warning: Warning (2): mysql_pconnect() [<a href='http://php.net/function.mysql-pconnect'>function.mysql-pconnect</a>]: php_network_getaddresses: getaddrinfo failed: Name or service not known in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 375]
2024-05-16 21:40:01 Warning: Warning (2): mysql_select_db() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 378]
2024-05-16 21:40:01 Warning: Warning (2): mysql_query() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 414]
2024-05-16 21:40:01 Warning: Warning (2): mysql_get_server_info() expects parameter 1 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 390]
2024-05-16 21:40:02 Warning: Warning (2): mysql_pconnect() [<a href='http://php.net/function.mysql-pconnect'>function.mysql-pconnect</a>]: php_network_getaddresses: getaddrinfo failed: Name or service not known in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 375]
2024-05-16 21:40:02 Warning: Warning (2): mysql_select_db() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 378]
2024-05-16 21:40:02 Warning: Warning (2): mysql_query() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 414]
2024-05-16 21:40:02 Warning: Warning (2): mysql_get_server_info() expects parameter 1 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 390]
2024-05-16 21:40:08 Warning: Warning (2): mysql_pconnect() [<a href='http://php.net/function.mysql-pconnect'>function.mysql-pconnect</a>]: Server sent charset (255) unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 375]
2024-05-16 21:40:08 Warning: Warning (2): mysql_pconnect() [<a href='http://php.net/function.mysql-pconnect'>function.mysql-pconnect</a>]: Server sent charset unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 375]
2024-05-16 21:40:08 Warning: Warning (2): mysql_select_db() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 378]
2024-05-16 21:40:08 Warning: Warning (2): mysql_query() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 414]
2024-05-16 21:40:08 Warning: Warning (2): mysql_get_server_info() expects parameter 1 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 390]
2024-05-16 21:40:45 Warning: Warning (2): mysql_pconnect() [<a href='http://php.net/function.mysql-pconnect'>function.mysql-pconnect</a>]: php_network_getaddresses: getaddrinfo failed: Name or service not known in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 375]
2024-05-16 21:40:45 Warning: Warning (2): mysql_select_db() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 378]
2024-05-16 21:40:45 Warning: Warning (2): mysql_query() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 414]
2024-05-16 21:40:45 Warning: Warning (2): mysql_get_server_info() expects parameter 1 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 390]
2024-05-16 21:40:57 Warning: Warning (2): mysql_pconnect() [<a href='http://php.net/function.mysql-pconnect'>function.mysql-pconnect</a>]: Server sent charset (255) unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 375]
2024-05-16 21:40:57 Warning: Warning (2): mysql_pconnect() [<a href='http://php.net/function.mysql-pconnect'>function.mysql-pconnect</a>]: Server sent charset unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 375]
2024-05-16 21:40:57 Warning: Warning (2): mysql_select_db() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 378]
2024-05-16 21:40:57 Warning: Warning (2): mysql_query() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 414]
2024-05-16 21:40:57 Warning: Warning (2): mysql_get_server_info() expects parameter 1 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 390]
2024-05-16 21:41:22 Warning: Warning (2): mysql_pconnect() [<a href='http://php.net/function.mysql-pconnect'>function.mysql-pconnect</a>]: Server sent charset (255) unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 375]
2024-05-16 21:41:22 Warning: Warning (2): mysql_pconnect() [<a href='http://php.net/function.mysql-pconnect'>function.mysql-pconnect</a>]: Server sent charset unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 375]
2024-05-16 21:41:22 Warning: Warning (2): mysql_select_db() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 378]
2024-05-16 21:41:22 Warning: Warning (2): mysql_query() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 414]
2024-05-16 21:41:22 Warning: Warning (2): mysql_get_server_info() expects parameter 1 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 390]
2024-05-16 21:42:12 Warning: Warning (2): mysql_pconnect() [<a href='http://php.net/function.mysql-pconnect'>function.mysql-pconnect</a>]: Server sent charset (255) unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 375]
2024-05-16 21:42:12 Warning: Warning (2): mysql_pconnect() [<a href='http://php.net/function.mysql-pconnect'>function.mysql-pconnect</a>]: Server sent charset unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 375]
2024-05-16 21:42:12 Warning: Warning (2): mysql_select_db() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 378]
2024-05-16 21:42:12 Warning: Warning (2): mysql_query() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 414]
2024-05-16 21:42:12 Warning: Warning (2): mysql_get_server_info() expects parameter 1 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 390]
2024-05-16 21:42:20 Warning: Warning (2): mysql_pconnect() [<a href='http://php.net/function.mysql-pconnect'>function.mysql-pconnect</a>]: php_network_getaddresses: getaddrinfo failed: Name or service not known in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 375]
2024-05-16 21:42:20 Warning: Warning (2): mysql_select_db() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 378]
2024-05-16 21:42:20 Warning: Warning (2): mysql_query() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 414]
2024-05-16 21:42:20 Warning: Warning (2): mysql_get_server_info() expects parameter 1 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 390]
2024-05-16 21:42:49 Warning: Warning (2): mysql_connect() [<a href='http://php.net/function.mysql-connect'>function.mysql-connect</a>]: Server sent charset (255) unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 373]
2024-05-16 21:42:49 Warning: Warning (2): mysql_connect() [<a href='http://php.net/function.mysql-connect'>function.mysql-connect</a>]: Server sent charset unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 373]
2024-05-16 21:42:49 Warning: Warning (2): mysql_select_db() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 378]
2024-05-16 21:42:49 Warning: Warning (2): mysql_query() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 414]
2024-05-16 21:42:49 Warning: Warning (2): mysql_get_server_info() expects parameter 1 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 390]
2024-05-16 21:43:25 Warning: Warning (2): mysql_connect() [<a href='http://php.net/function.mysql-connect'>function.mysql-connect</a>]: Server sent charset (255) unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 373]
2024-05-16 21:43:25 Warning: Warning (2): mysql_connect() [<a href='http://php.net/function.mysql-connect'>function.mysql-connect</a>]: Server sent charset unknown to the client. Please, report to the developers in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 373]
2024-05-16 21:43:25 Warning: Warning (2): mysql_select_db() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 378]
2024-05-16 21:43:25 Warning: Warning (2): mysql_query() expects parameter 2 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 414]
2024-05-16 21:43:25 Warning: Warning (2): mysql_get_server_info() expects parameter 1 to be resource, boolean given in [CORE/cake/libs/model/datasources/dbo/dbo_mysql.php, line 390]
2024-05-16 22:23:43 Warning: Warning (2): Illegal string offset 'nombre_categoria' in [APP/views/test/index.ctp, line 3]
2024-05-16 22:23:43 Warning: Warning (2): Illegal string offset 'nombre_categoria' in [APP/views/test/index.ctp, line 3]
2024-05-16 22:23:59 Warning: Warning (2): Illegal string offset 'nombre_categoria' in [APP/views/test/index.ctp, line 3]
